CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn,AverageMonthlyCharges,CustomerLifetimeValue
1327,32.0,Male,Month-to-month,66.98085628829011,2143.3874012252836,No,Fiber optic,32,No,Bank transfer,Yes,66.98083535677905,2143.3867314169297
476,22.0,Female,One year,116.28623341857421,1046.5761007671679,No,DSL,9,No,Electronic check,Yes,116.28610421179175,1046.5749379061258
4272,63.0,Male,Month-to-month,79.3516892113864,2936.0125008212967,No,Fiber optic,37,No,Electronic check,No,79.3516677649897,2936.011707304619
1652,27.0,Male,One year,90.44055441625751,3708.062731066558,No,DSL,41,Yes,Electronic check,No,90.44053235759108,3708.061826661234
3999,79.0,Female,Month-to-month,95.6016582465182,6022.904469530647,Yes,DSL,63,No,Electronic check,No,95.60164307165421,6022.903513514215
4468,70.0,Female,Month-to-month,38.65800394931247,463.8960473917497,No,DSL,12,No,Mailed check,No,38.65797173433603,463.89566081203236
2611,58.0,Male,Month-to-month,76.33493623729638,1832.038469695113,No,Fiber optic,24,Yes,Electronic check,No,76.3349044310862,1832.0377063460687
2477,69.0,Male,Two year,113.58009760546209,6701.225758722263,No,Fiber optic,59,Yes,Bank transfer,No,113.58007835460134,6701.224622921479
2584,40.0,Male,Month-to-month,111.59504705123443,3571.041505639502,Yes,Fiber optic,32,Yes,Mailed check,No,111.59501217779311,3571.0403896893795
1374,38.0,Female,One year,55.52672180573335,2665.282646675201,No,Fiber optic,48,Yes,Bank transfer,No,55.526710237668716,2665.2820914080985
740,32.0,Male,Month-to-month,92.69538687331,3893.20624867902,No,DSL,42,Yes,Electronic check,No,92.69536480298504,3893.2053217253715
3619,31.0,Female,One year,52.573702245043265,,No,Fiber optic,9,Yes,Electronic check,No,,
2441,52.0,Male,One year,69.46359404155893,972.490316581825,No,DSL,14,No,Mailed check,Yes,69.46354442474149,972.4896219463808
868,68.0,Female,Month-to-month,109.07455918497213,1854.2675061445261,No,DSL,17,No,Credit card,No,109.07449502350447,1854.2664153995759
1141,68.0,Male,One year,96.30606037630419,5970.97574333086,No,DSL,62,No,Credit card,No,96.30604484307115,5970.974780270411
998,42.0,Female,One year,70.8347174907343,70.8347174907343,No,DSL,1,No,Mailed check,Yes,70.8340091506428,70.8340091506428
1338,43.0,Male,Two year,104.85724095820461,3670.0034335371615,No,No,35,Yes,Mailed check,No,104.85721099900147,3670.0023849650515
542,73.0,Male,Month-to-month,27.35504789762792,273.5504789762792,No,DSL,10,Yes,Electronic check,No,27.355020542607377,273.5502054260738
1100,76.0,Male,Month-to-month,49.8380513561469,1644.6556947528477,Yes,DSL,33,Yes,Electronic check,No,49.838036253711664,1644.6551963724849
1133,25.0,Male,Month-to-month,45.08923763538512,2299.551119404641,No,DSL,51,No,Electronic check,No,45.08922879435986,2299.550668512353
4065,80.0,Female,Two year,84.48553066971266,2027.6527360731038,Yes,No,24,Yes,Mailed check,Yes,84.48549546742288,2027.651891218149
2716,69.0,Female,Two year,35.38500553672768,1450.785227005835,Yes,Fiber optic,41,No,Mailed check,No,35.38499690624063,1450.7848731558659
2259,45.0,Male,One year,74.10678586568224,4668.727509537981,No,DSL,63,Yes,Credit card,No,74.10677410270222,4668.72676847024
4751,47.0,Male,One year,48.15459339262634,192.61837357050536,No,No,4,No,Credit card,Yes,48.15447300644383,192.61789202577532
60,23.0,Female,Month-to-month,22.164790258724793,1462.8761570758363,Yes,Fiber optic,66,Yes,Mailed check,No,22.164786900423746,1462.8759354279673
2884,30.0,Female,Month-to-month,52.14212778116706,2346.395750152518,No,DSL,45,Yes,Electronic check,No,52.14211619403013,2346.395228731356
1939,49.0,Male,One year,117.24845622761592,1758.7268434142388,Yes,Fiber optic,15,No,Credit card,No,117.24837806203055,1758.7256709304584
2577,73.0,Male,Month-to-month,24.99827150775518,1049.9274033257177,No,DSL,42,Yes,Mailed check,No,24.998265555787192,1049.9271533430622
4937,53.0,Female,One year,68.7469808315544,3024.8671565883933,No,Fiber optic,44,No,Bank transfer,No,68.74696520724412,3024.866469118741
1079,23.0,Male,One year,119.79620660956863,3713.6824048966273,Yes,No,31,Yes,Electronic check,Yes,119.79616796564348,3713.6812069349476
3250,25.0,Male,Month-to-month,72.98863139801888,4233.340621085095,No,DSL,58,Yes,Mailed check,No,72.98861881377425,4233.339891198907
3128,25.0,Male,Month-to-month,32.87425621331769,427.36533077313004,No,Fiber optic,13,Yes,Mailed check,No,32.874230925447755,427.3650020308208
2489,41.0,Female,Month-to-month,92.10210393027515,1473.6336628844024,No,Fiber optic,16,No,Electronic check,No,92.10204636649617,1473.6327418639387
941,32.0,Male,One year,116.59937424083262,5480.170589319133,No,DSL,47,Yes,Mailed check,No,116.59934943246039,5480.1694233256385
1081,75.0,Female,One year,23.84333928013636,1287.5403211273633,Yes,DSL,54,No,Electronic check,No,23.843334864703973,1287.5400826940145
188,58.0,Female,Month-to-month,99.01663868934622,2871.4825219910404,No,No,29,No,Electronic check,No,99.01660454568948,2871.481531824995
2635,30.0,Female,One year,117.46899204524632,5990.918594307563,Yes,Fiber optic,51,Yes,Electronic check,No,117.46896901211514,5990.917419617872
2086,39.0,Male,Month-to-month,20.497248532234916,655.9119530315173,No,Fiber optic,32,No,Mailed check,No,20.49724212684675,655.911748059096
2250,46.0,Female,One year,94.80540690881162,94.80540690881162,No,DSL,1,Yes,Electronic check,No,94.80445886422297,94.80445886422297
4891,36.0,Male,Two year,38.12582916298816,114.37748748896448,No,Fiber optic,3,Yes,Electronic check,No,38.125702077314564,114.37710623194369
2024,37.0,Male,One year,41.523273210573265,1868.547294475797,No,Fiber optic,45,Yes,Mailed check,No,41.523263983181266,1868.546879243157
3540,51.0,Female,Month-to-month,119.78363962915616,958.2691170332492,No,No,8,Yes,Mailed check,No,119.78348989979379,958.2679191983503
4049,77.0,Male,Month-to-month,119.5565660999882,7412.5070981992685,No,Fiber optic,62,Yes,Mailed check,No,119.5565468166742,7412.5059026338
3607,21.0,Male,Month-to-month,61.58164125952262,1046.8879014118845,Yes,DSL,17,Yes,Mailed check,Yes,61.58160503504907,1046.8872855958343
227,58.0,Male,Month-to-month,96.93957768408022,5137.797617256251,Yes,Fiber optic,53,Yes,Credit card,No,96.9395593935973,5137.796647860658
4848,32.0,Female,One year,34.56520910643565,967.8258549801983,Yes,No,28,Yes,Electronic check,Yes,34.565196761722525,967.8255093282307
1930,70.0,Female,Month-to-month,41.24147325232152,659.8635720371443,No,DSL,16,Yes,Mailed check,No,41.241447476416845,659.8631596226695
3056,79.0,Male,Month-to-month,62.161969792218514,870.2675770910591,No,DSL,14,Yes,Electronic check,No,62.16192539084323,870.2669554718052
4490,54.0,Female,Month-to-month,78.75564019858786,236.26692059576357,No,No,3,No,Credit card,Yes,78.75537768066225,236.26613304198673
1405,59.0,Male,Two year,55.28441183735001,2985.3582392169005,Yes,DSL,54,Yes,Bank transfer,No,55.28440159949786,2985.3576863728845
2180,64.0,Female,Month-to-month,102.01536586856479,6222.9373179824515,No,Fiber optic,61,Yes,Bank transfer,No,102.01534914473704,6222.93629782896
698,48.0,Male,One year,30.64475888331079,1440.303667515607,Yes,No,47,No,Electronic check,No,30.644752363150708,1440.3033610680832
1125,40.0,Female,Month-to-month,77.0237964577048,3080.951858308192,No,No,40,No,Mailed check,No,77.0237772017605,3080.9510880704197
3362,60.0,Male,Two year,88.85832059788231,533.1499235872939,No,DSL,6,Yes,Bank transfer,No,88.85817250092815,533.1490350055689
4136,20.0,Female,One year,103.49542622326402,7348.175261851746,No,DSL,71,Yes,Electronic check,No,103.49541164644548,7348.174226897629
1779,31.0,Male,Two year,61.476435904619926,3934.4918978956753,No,DSL,64,Yes,Mailed check,No,61.47642629892832,3934.4912831314123
2859,34.0,Male,Month-to-month,97.84206115357038,6066.207791521364,No,No,62,No,Mailed check,No,97.84204537259532,6066.20681310091
1038,49.0,Male,One year,82.59330368487069,3221.1388437099567,Yes,Fiber optic,39,No,Bank transfer,No,82.59328250710594,3221.1380177771316
4457,21.0,Female,Month-to-month,105.93105792327724,4660.966548624198,Yes,Fiber optic,44,Yes,Mailed check,Yes,105.93103384804226,4660.9654893138595
2257,,Female,Month-to-month,107.88009580859264,2157.6019161718527,No,Fiber optic,20,Yes,Credit card,No,107.88004186857171,2157.600837371434
314,79.0,Male,Month-to-month,46.515622970531496,511.6718526758465,Yes,Fiber optic,11,Yes,Electronic check,Yes,46.51558068363997,511.6713875200396
2282,70.0,Female,One year,59.23991022411144,118.47982044822288,Yes,Fiber optic,2,No,Electronic check,No,59.23961402604131,118.47922805208262
1417,71.0,Female,Month-to-month,32.17663775995654,353.94301535952195,No,DSL,11,No,Electronic check,No,32.17660850849426,353.9426935934369
1037,49.0,Female,One year,26.489921723172476,900.6573385878642,No,DSL,34,No,Credit card,No,26.489913932021317,900.6570736887247
2160,59.0,Female,Two year,60.419487960888134,1631.3261749439796,No,Fiber optic,27,Yes,Electronic check,No,60.41946558330829,1631.3255707493238
4164,37.0,Female,One year,27.28992727091472,1255.3366544620771,Yes,Fiber optic,46,No,Electronic check,No,27.289921338323122,1255.3363815628636
1755,62.0,Male,Two year,115.84503564524583,231.69007129049166,Yes,DSL,2,Yes,Electronic check,No,115.84445642296372,231.68891284592743
3113,42.0,Female,Month-to-month,59.86343348455345,538.770901360981,No,Fiber optic,9,Yes,Bank transfer,Yes,59.86336696970126,538.7703027273113
2814,34.0,Female,Two year,31.048382006601862,683.0644041452409,No,No,22,Yes,Bank transfer,No,31.048367893707365,683.0640936615621
2699,61.0,Male,Month-to-month,30.040114337560112,150.20057168780056,Yes,DSL,5,No,Credit card,No,30.0400542574516,150.200271287258
3208,44.0,Female,One year,50.61486509185748,1214.7567622045794,Yes,Fiber optic,24,No,Electronic check,No,50.61484400233914,1214.7562560561394
4351,68.0,Male,Month-to-month,57.95909137547343,2608.1591118963042,Yes,No,45,No,Electronic check,Yes,57.9590784956782,2608.1585323055187
3432,30.0,Female,One year,51.61506917783285,3613.0548424482995,No,DSL,70,Yes,Bank transfer,No,51.61506180425259,3613.054326297681
1507,68.0,Male,Month-to-month,96.80865413077163,1161.7038495692595,No,Fiber optic,12,Yes,Electronic check,Yes,96.80857345696042,1161.702881483525
1924,26.0,Male,Month-to-month,70.97424500426206,3832.6092302301513,Yes,Fiber optic,54,No,Electronic check,Yes,70.97423186088578,3832.6085204878323
449,25.0,Male,One year,38.372834034143736,2033.760203809618,Yes,Fiber optic,53,Yes,Electronic check,No,38.372826793987734,2033.75982008135
4129,47.0,Male,Month-to-month,29.553560936164494,709.2854624679478,Yes,DSL,24,Yes,Mailed check,Yes,29.5535486221859,709.2851669324616
2529,78.0,Female,Two year,60.134800423851814,2224.987615682517,Yes,Fiber optic,37,Yes,Bank transfer,No,60.134784171207436,2224.987014334675
4970,20.0,Male,One year,119.34201095825678,4654.338427372014,No,Fiber optic,39,No,Electronic check,Yes,119.34198035774898,4654.33723395221
2790,30.0,Female,Month-to-month,84.56041128446273,338.2416451378509,Yes,No,4,Yes,Mailed check,No,84.56019988396302,338.2407995358521
362,54.0,Male,One year,80.01404832134268,800.1404832134268,Yes,DSL,10,Yes,Mailed check,No,80.01396830737438,800.1396830737439
2184,55.0,Female,One year,66.19995073642082,2912.797832402516,No,Fiber optic,44,No,Electronic check,Yes,66.1999356909809,2912.7971704031593
1135,24.0,Male,Month-to-month,40.80495482251001,2244.272515238051,No,DSL,55,No,Bank transfer,Yes,40.80494740342866,2244.2721071885767
3881,41.0,Male,Month-to-month,93.69131986375159,281.0739595912548,Yes,Fiber optic,3,Yes,Bank transfer,No,93.69100756039306,281.07302268117917
2156,70.0,Female,Two year,98.01675222251225,4606.787354458076,No,No,47,No,Mailed check,No,98.01673136788855,4606.786374290762
1831,73.0,Female,Two year,33.72148119640243,438.3792555532316,No,Fiber optic,13,No,Bank transfer,No,33.721455256821464,438.37891833867906
1054,79.0,Female,Month-to-month,52.583001993739444,1051.660039874789,No,Fiber optic,20,No,Electronic check,Yes,52.582975702251595,1051.659514045032
23,21.0,Male,Month-to-month,68.99317532448607,2897.713363628415,Yes,Fiber optic,42,Yes,Bank transfer,No,68.99315889754348,2897.712673696826
2067,29.0,Male,Month-to-month,67.95305527212889,2378.3569345245114,Yes,DSL,35,Yes,Electronic check,No,67.95303585697579,2378.3562549941526
1654,76.0,Male,Month-to-month,29.46853747279228,1679.70663594916,Yes,Fiber optic,57,No,Credit card,No,29.468532302874333,1679.706341263837
2588,45.0,Male,One year,28.33775628986283,510.07961321753095,No,No,18,Yes,Mailed check,No,28.33774054667364,510.0793298401255
3211,52.0,Male,Month-to-month,25.534199855045287,1557.5861911577624,No,Fiber optic,61,No,Electronic check,No,25.53419566911157,1557.5859358158057
4303,59.0,Male,Two year,82.84678497868,4142.339248934,No,DSL,50,Yes,Electronic check,Yes,82.84676840932632,4142.338420466316
4037,35.0,Male,Month-to-month,54.90825382652372,1592.339360969188,No,DSL,29,No,Credit card,No,54.908234892649624,1592.338811886839
2326,24.0,Female,Two year,28.584227762058227,1400.6271603408532,No,Fiber optic,49,No,Bank transfer,No,28.584221928543545,1400.6268744986337
461,79.0,Male,Two year,79.36876193370206,5079.600763756932,No,Fiber optic,64,Yes,Electronic check,No,79.36874953233495,5079.5999700694365
1068,52.0,Female,Two year,50.18391202475155,1605.8851847920496,No,No,32,Yes,Electronic check,No,50.18389634228394,1605.884682953086
88,73.0,Female,Two year,90.53805596474173,4798.516966131312,No,Fiber optic,53,Yes,Electronic check,No,90.53803888209289,4798.516060750923
1431,80.0,Female,One year,32.28399788571042,2130.743860456888,Yes,DSL,66,No,Mailed check,No,32.28399299419633,2130.743537616958
2648,24.0,Female,Month-to-month,40.63388785820889,2925.63992579104,No,DSL,72,Yes,Bank transfer,Yes,40.63388221461413,2925.6395194522174
283,63.0,Female,Month-to-month,49.52606300859739,1386.729764240727,No,DSL,28,Yes,Credit card,No,49.526045320724066,1386.729268980274
463,71.0,Female,Two year,69.55556903759299,347.77784518796494,Yes,No,5,Yes,Bank transfer,No,69.55542992673314,347.7771496336657
213,76.0,Male,One year,102.95224152883746,2470.853796692099,Yes,DSL,24,No,Mailed check,No,102.95219863208803,2470.8527671701127
2500,42.0,Male,Month-to-month,52.20322059754871,3288.8028976455685,No,DSL,63,No,Bank transfer,No,52.20321231132453,3288.8023756134453
1369,49.0,Female,Two year,89.69932340708007,448.4966170354004,No,Fiber optic,5,Yes,Bank transfer,No,89.69914400879206,448.4957200439603
235,60.0,Female,One year,64.80751515816343,3564.4133336989885,No,DSL,55,No,Electronic check,No,64.807503374981,3564.412685623955
2771,67.0,Female,One year,106.06888505739894,1909.239931033181,Yes,DSL,18,No,Bank transfer,No,106.06882613027331,1909.2388703449196
598,72.0,Male,Month-to-month,118.09065582901296,6258.8047589376865,Yes,No,53,Yes,Mailed check,No,118.09063354776133,6258.80357803135
4421,77.0,Male,Month-to-month,116.8359781509694,6192.306842001378,Yes,DSL,53,No,Electronic check,No,116.83595610644937,6192.305673641817
2251,36.0,Male,One year,29.15351174828057,1515.9826109105898,No,No,52,Yes,Mailed check,No,29.15350614183708,1515.9823193755283
4032,28.0,Female,Month-to-month,88.2827644568546,5473.531396324985,No,DSL,62,Yes,Electronic check,No,88.28275021770132,5473.5305134974815
2284,77.0,Male,One year,37.85528592849164,1476.356151211174,No,Fiber optic,39,Yes,Electronic check,No,37.85527622201055,1476.3557726584115
663,46.0,Female,Month-to-month,87.16660572094705,4706.99670893114,Yes,Fiber optic,54,No,Mailed check,No,87.166589578986,4706.9958372652445
4964,63.0,Female,Two year,33.68788666372569,101.06365999117708,No,Fiber optic,3,Yes,Electronic check,No,33.68777437114446,101.06332311343337
2286,45.0,Female,Month-to-month,105.31518099690074,5687.01977383264,No,DSL,54,Yes,Electronic check,Yes,105.31516149409305,5687.018720681024
4717,65.0,Female,One year,41.54856219429847,1288.0054280232525,No,DSL,31,Yes,Electronic check,No,41.548548791540796,1288.0050125377647
3194,34.0,Male,Month-to-month,52.911915369760656,3386.362583664682,No,Fiber optic,64,No,Electronic check,No,52.911907102275165,3386.3620545456106
2504,64.0,Male,Two year,36.48567409465501,1605.3696601648205,No,No,44,No,Electronic check,No,36.485665802458236,1605.3692953081625
4044,32.0,Female,One year,41.63289701662707,2581.239615030878,No,Fiber optic,62,Yes,Electronic check,No,41.63289030164476,2581.239198701975
780,55.0,Female,Two year,63.36060334095351,126.72120668190702,No,Fiber optic,2,Yes,Credit card,No,63.36028653952081,126.72057307904161
4020,51.0,Female,Month-to-month,20.980811471397637,1070.0213850412795,Yes,Fiber optic,51,Yes,Mailed check,No,20.98080735751384,1070.021175233206
3427,59.0,Female,Month-to-month,81.91315508700825,655.305240696066,No,DSL,8,Yes,Mailed check,No,81.91305269569239,655.3044215655391
4307,39.0,Female,Month-to-month,55.62967155518567,3504.6693079766974,Yes,Fiber optic,63,Yes,Electronic check,Yes,55.62966272508048,3504.6687516800703
3197,21.0,Female,One year,85.1578927980252,1958.6315343545796,No,Fiber optic,23,No,Electronic check,No,85.15785577287052,1958.630682776022
4836,65.0,Male,One year,106.25568325238507,1593.835248785776,No,Fiber optic,15,No,Electronic check,No,106.25561241531013,1593.8341862296518
686,31.0,Female,One year,35.59012435399468,2170.9975855936755,No,Fiber optic,61,Yes,Electronic check,No,35.590118519549016,2170.99722969249
3170,79.0,Female,Month-to-month,84.84244183707824,2714.9581387865037,Yes,No,32,No,Bank transfer,No,84.84241532382345,2714.9572903623502
3927,54.0,Male,One year,85.6731206223462,5054.714116718426,Yes,DSL,59,No,Credit card,No,85.67310610148077,5054.713259987366
3435,38.0,Male,Month-to-month,115.38950638977404,6807.9808769966685,Yes,Fiber optic,59,Yes,Mailed check,No,115.3894868322339,6807.9797231018
2172,47.0,Female,Month-to-month,48.90063347344635,2249.429139778532,Yes,DSL,46,No,Credit card,No,48.90062284287616,2249.428650772303
3690,41.0,Male,One year,58.789890145640626,1175.7978029128126,Yes,DSL,20,No,Credit card,No,58.789860750710254,1175.797215014205
1851,21.0,Female,One year,30.32934675526431,1031.1977896789865,No,DSL,34,No,Electronic check,No,30.329337834870824,1031.197486385608
488,21.0,Female,One year,113.31358684062187,6798.815210437312,No,DSL,60,Yes,Credit card,No,113.3135679550272,6798.814077301632
1689,74.0,Female,Two year,29.24229169050702,1140.4493759297739,Yes,DSL,39,Yes,Electronic check,Yes,29.24228419248543,1140.4490835069319
2231,49.0,Female,One year,45.200567121138285,2712.034027268297,Yes,DSL,60,Yes,Bank transfer,No,45.20055958771168,2712.0335752627007
3265,21.0,Male,One year,75.09892444962233,1652.1763378916912,No,DSL,22,No,Bank transfer,No,75.09889031376309,1652.175586902788
2321,78.0,Male,Month-to-month,66.79156319455441,400.7493791673265,Yes,DSL,6,Yes,Mailed check,Yes,66.79145187546796,400.74871125280777
783,35.0,Female,Month-to-month,45.39129246700281,907.8258493400563,No,Fiber optic,20,No,Mailed check,No,45.39126977136793,907.8253954273587
522,34.0,Female,One year,109.4749220975798,4597.946728098352,Yes,No,42,No,Electronic check,No,109.47489603212836,4597.945633349391
523,47.0,Female,Month-to-month,69.67238260981782,2856.5676870025304,No,DSL,41,Yes,Bank transfer,No,69.6723656165579,2856.5669902788736
2838,29.0,Male,Two year,108.33864870490224,4983.577840425503,Yes,DSL,46,Yes,Electronic check,No,108.33862515302721,4983.576757039252
4540,79.0,Male,One year,107.56626239095135,1075.6626239095135,No,DSL,10,Yes,Electronic check,No,107.56615482479653,1075.6615482479654
2399,65.0,Female,Month-to-month,53.08668970457281,2813.594554342359,Yes,Fiber optic,53,Yes,Mailed check,Yes,53.086679688218155,2813.594023475562
2208,33.0,Female,Two year,40.00162612658265,1920.0780540759672,No,DSL,48,No,Electronic check,No,40.00161779291227,1920.077654059789
3478,46.0,Female,Month-to-month,50.92485176251414,2546.242588125707,No,DSL,50,No,Electronic check,No,50.92484157754582,2546.242078877291
3553,40.0,Female,Month-to-month,50.126339785336256,50.126339785336256,No,DSL,1,Yes,Mailed check,No,50.125838526950986,50.125838526950986
4088,31.0,Female,One year,105.77589578071112,5711.898372158401,No,DSL,54,Yes,Mailed check,No,105.7758761925859,5711.897314399638
2823,48.0,Female,One year,64.37382774111643,1609.3456935279107,Yes,No,25,Yes,Electronic check,No,64.37380199159563,1609.3450497898907
1512,73.0,Male,One year,108.5523838753197,6947.352568020461,No,DSL,64,Yes,Credit card,No,108.55236691401237,6947.3514824967915
1883,36.0,Male,One year,107.41822332939535,1933.5280199291162,No,Fiber optic,18,Yes,Mailed check,No,107.41816365263776,1933.5269457474797
652,24.0,Female,Month-to-month,51.754565765533805,1811.409801793683,No,Fiber optic,35,Yes,Bank transfer,Yes,51.754550978519234,1811.4092842481732
4931,27.0,Female,Month-to-month,56.36591143316067,2987.3933059575156,No,No,53,No,Electronic check,No,56.36590079808504,2987.392742298507
3090,24.0,Female,Two year,43.89288170778586,2677.4657841749377,No,DSL,61,No,Electronic check,No,43.89287451223266,2677.465345246192
370,75.0,Female,Month-to-month,41.522064526637884,1743.926710118791,Yes,No,42,Yes,Mailed check,No,41.5220546404344,1743.9262948982448
4998,46.0,Male,One year,91.17908398984504,3829.5215275734918,No,Fiber optic,42,No,Electronic check,Yes,91.17906228054449,3829.5206157828684
119,79.0,Female,Month-to-month,113.14221940862194,678.8533164517316,No,Fiber optic,6,No,Electronic check,Yes,113.14203083857055,678.8521850314232
3321,73.0,Male,One year,45.3694295088512,952.7580196858752,Yes,Fiber optic,21,No,Electronic check,Yes,45.36940790437124,952.7575659917961
3035,58.0,Female,Month-to-month,73.70090856825553,368.5045428412776,No,Fiber optic,5,Yes,Credit card,No,73.7007611667332,368.503805833666
2217,46.0,Male,One year,20.56630005257967,987.1824025238242,No,DSL,48,Yes,Mailed check,No,20.56629576793472,987.1821968608665
3543,41.0,Female,Month-to-month,99.82038257439419,6987.426780207593,No,Fiber optic,70,No,Mailed check,Yes,99.82036831434156,6987.425782003909
1614,59.0,Female,One year,23.830746683966137,1286.8603209341713,No,Fiber optic,54,Yes,Mailed check,Yes,23.830742270865713,1286.8600826267484
3152,46.0,Female,One year,64.7291539872628,3236.4576993631404,Yes,DSL,50,Yes,Credit card,No,64.7291410414346,3236.4570520717302
963,74.0,Male,Two year,41.140018456090004,658.2402952974401,No,Fiber optic,16,No,Electronic check,No,41.13999274359454,658.2398838975126
2511,64.0,Male,Month-to-month,47.282266888020224,1749.4438748567484,No,DSL,37,No,Electronic check,No,47.28225410903263,1749.4434020342073
3832,23.0,Male,One year,117.47369441016157,7635.790136660502,No,No,65,No,Mailed check,No,117.47367633728828,7635.7889619237385
2824,44.0,Female,Two year,32.05644958220003,1763.1047270210017,Yes,Fiber optic,55,No,Electronic check,No,32.05644375375571,1763.104406456564
4344,38.0,Male,One year,89.15342250769767,3922.7505903386973,Yes,Fiber optic,44,Yes,Electronic check,No,89.15340224556078,3922.7496988046746
3033,61.0,Male,Two year,74.42513772755738,893.1016527306886,No,Fiber optic,12,Yes,Mailed check,No,74.42507570666096,893.1009084799316
2416,60.0,Male,Month-to-month,50.63810369362896,151.91431108088688,No,Fiber optic,3,Yes,Electronic check,No,50.637934900512626,151.91380470153788
4655,68.0,Male,One year,114.2955454735619,6057.66391009878,Yes,Fiber optic,53,Yes,Mailed check,No,114.2955239083687,6057.662767143541
4237,60.0,Female,Month-to-month,97.52352279579294,2730.6586382822024,Yes,No,28,No,Electronic check,No,97.52348796597582,2730.657663047323
2186,57.0,Female,One year,59.939534804355084,2637.3395313916235,No,No,44,No,Electronic check,No,59.93952118173662,2637.3389319964112
3670,43.0,Female,Month-to-month,105.05844698222474,5357.980796093461,No,Fiber optic,51,No,Credit card,No,105.05842638253328,5357.9797455091975
2038,31.0,Female,Month-to-month,47.67199975422993,476.7199975422993,No,Fiber optic,10,Yes,Mailed check,Yes,47.671952082277855,476.7195208227786
4363,57.0,Female,Two year,81.67299353754056,1878.478851363433,No,DSL,23,Yes,Bank transfer,No,81.67295802755882,1878.478034633853
773,24.0,Male,Month-to-month,69.47572395858043,138.95144791716086,Yes,Fiber optic,2,Yes,Mailed check,No,69.47537658169752,138.95075316339504
1285,70.0,Female,Two year,88.30801734741354,3708.9367285913686,No,No,42,Yes,Electronic check,No,88.30799632170012,3708.9358455114048
4604,78.0,Female,Month-to-month,51.1442524332299,1738.9045827298166,No,No,34,Yes,Electronic check,Yes,51.144237390807135,1738.9040712874425
4795,21.0,Male,One year,21.831720721572506,283.8123693804426,Yes,Fiber optic,13,Yes,Mailed check,No,21.831703927954102,283.81215106340335
1415,27.0,Male,One year,81.28005721361308,3007.3621169036837,No,Fiber optic,37,No,Credit card,No,81.28003524603598,3007.3613041033313
1235,56.0,Male,Two year,28.744908436888664,1351.0106965337673,Yes,DSL,47,Yes,Mailed check,No,28.744902320952,1351.010409084744
2700,39.0,Male,Month-to-month,114.6771481436021,573.3857407180105,No,Fiber optic,5,Yes,Electronic check,No,114.67691878976454,573.3845939488227
436,80.0,Male,Month-to-month,74.39364122902683,818.3300535192951,No,DSL,11,No,Mailed check,No,74.39357359850538,818.3293095835593
1675,43.0,Female,Two year,72.74022871700583,2545.9080050952043,Yes,No,35,No,Mailed check,No,72.74020793408928,2545.907277693125
366,22.0,Female,One year,94.71741705396504,568.3045023237902,No,No,6,No,Mailed check,No,94.71725919186639,568.3035551511983
2650,27.0,Female,One year,32.06873051619728,2116.5362140690204,No,DSL,66,Yes,Bank transfer,No,32.06872565729945,2116.535893381764
232,76.0,Male,Month-to-month,97.7445628253411,879.7010654280699,No,No,9,Yes,Electronic check,No,97.74445422039197,879.7000879835277
4268,67.0,Female,One year,44.25394732657998,2212.697366328999,Yes,Fiber optic,50,Yes,Electronic check,No,44.25393847579228,2212.696923789614
4042,40.0,Male,One year,97.77582542329856,6062.1011762445105,No,Fiber optic,62,Yes,Mailed check,No,97.77580965300668,6062.100198486414
4400,32.0,Female,Two year,64.03591974261951,3521.975585844073,No,Fiber optic,55,Yes,Bank transfer,Yes,64.03590809972712,3521.9749454849916
408,36.0,Male,One year,79.21232363510185,4990.376389011417,No,No,63,No,Electronic check,No,79.21231106171915,4990.375596888306
2091,61.0,Female,Month-to-month,66.6715322403902,733.3868546442923,Yes,Fiber optic,11,Yes,Bank transfer,No,66.67147162996146,733.3861879295761
87,25.0,Male,Month-to-month,36.631170020908236,952.4104205436141,No,Fiber optic,26,Yes,Electronic check,No,36.63115593200211,952.4100542320548
845,46.0,Female,Month-to-month,109.38085432166307,5578.423570404816,No,No,51,Yes,Mailed check,No,109.38083287444093,5578.422476596487
1032,31.0,Male,One year,21.190446884785036,805.2369816218313,No,Fiber optic,38,Yes,Bank transfer,Yes,21.19044130835311,805.2367697174182
2856,53.0,Female,Two year,109.97748345593261,4179.144371325439,Yes,Fiber optic,38,Yes,Electronic check,No,109.97745451449721,4179.143271550894
4110,67.0,Female,Month-to-month,40.8907432022927,2289.881619328391,No,Fiber optic,56,Yes,Mailed check,Yes,40.89073590037557,2289.881210421032
4397,65.0,Female,Month-to-month,66.55955048379242,1264.631459192056,Yes,DSL,19,No,Bank transfer,No,66.55951545246849,1264.6307935969012
3894,41.0,Female,Two year,69.39059939093555,832.6871926912265,No,Fiber optic,12,No,Mailed check,No,69.39054156548424,832.686498785811
2659,62.0,Male,Month-to-month,72.10961795801254,2451.727010572426,No,No,34,Yes,Electronic check,No,72.1095967493076,2451.7262894764585
856,39.0,Female,Month-to-month,33.07265165672746,396.8718198807295,No,Fiber optic,12,Yes,Electronic check,Yes,33.07262409620738,396.87148915448853
79,54.0,Female,One year,70.5226477801674,3526.1323890083704,No,No,50,No,Electronic check,No,70.52263367564066,3526.131683782033
